trial_id,condition_id,scene_id,inflation_mm,magnitude_mm,disagreement_type,absolute_curobo_clearance_mm,absolute_physx_separation_mm
multiscene_candidate_005__inflation_020mm__direction_035__046mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,46.0,curobo_safe_physx_collision,3.6789365112781525,0.08641183376312256
multiscene_candidate_005__inflation_020mm__direction_035__048mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,48.0,curobo_safe_physx_collision,2.185099758207798,1.4052540063858032
multiscene_candidate_005__inflation_020mm__direction_035__050mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,50.0,curobo_safe_physx_collision,0.6947387009859085,2.7240626513957977
multiscene_candidate_005__inflation_020mm__direction_038__036mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,36.0,curobo_safe_physx_collision,3.1205937266349792,0.1970529556274414
multiscene_candidate_005__inflation_020mm__direction_038__038mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,38.0,curobo_safe_physx_collision,1.1487491428852081,1.6842670738697052
multiscene_candidate_005__inflation_020mm__direction_043__040mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,40.0,curobo_safe_physx_collision,3.3091921359300613,0.4569143056869507
multiscene_candidate_005__inflation_020mm__direction_043__042mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,42.0,curobo_safe_physx_collision,1.6007162630558014,2.142544835805893
multiscene_candidate_005__inflation_020mm__direction_046__040mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,40.0,curobo_safe_physx_collision,3.166838549077511,0.8211393724195659
multiscene_candidate_005__inflation_020mm__direction_046__042mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,42.0,curobo_safe_physx_collision,1.4887694269418716,0.8104328881017864
multiscene_candidate_005__inflation_020mm__direction_051__036mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,36.0,curobo_safe_physx_collision,4.430037923157215,0.18486753106117249
multiscene_candidate_005__inflation_020mm__direction_051__038mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,38.0,curobo_safe_physx_collision,2.4871118366718292,1.8125809729099274
multiscene_candidate_005__inflation_020mm__direction_051__040mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,40.0,curobo_safe_physx_collision,0.5585756152868271,3.4660883247852325
multiscene_candidate_005__inflation_020mm__direction_056__048mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,48.0,curobo_safe_physx_collision,3.392142243683338,1.1984966695308685
multiscene_candidate_005__inflation_020mm__direction_056__050mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,50.0,curobo_safe_physx_collision,1.897021196782589,2.1547041833400726
multiscene_candidate_005__inflation_020mm__direction_056__052mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,52.0,curobo_safe_physx_collision,0.4162779077887535,3.0088163912296295
multiscene_candidate_005__inflation_020mm__direction_059__042mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,42.0,curobo_safe_physx_collision,1.3658003881573677,0.5262605845928192
multiscene_candidate_005__inflation_020mm__direction_064__052mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,52.0,curobo_safe_physx_collision,0.7029203698039055,0.2977102994918823
multiscene_candidate_005__inflation_020mm__direction_064__054mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,54.0,curobo_safe_physx_collision,0.6775744259357452,0.28210505843162537
multiscene_candidate_005__inflation_020mm__direction_064__056mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,56.0,curobo_safe_physx_collision,0.6931908428668976,0.2664811909198761
multiscene_candidate_005__inflation_020mm__direction_064__058mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,58.0,curobo_safe_physx_collision,0.7088072597980499,0.25086477398872375
multiscene_candidate_005__inflation_020mm__direction_064__060mm,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,60.0,curobo_safe_physx_collision,0.72445347905159,0.23522600531578064
multiscene_candidate_006__inflation_000mm__direction_068__056mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,56.0,curobo_collision_physx_safe,0.035740435123443604,1.4037340879440308
multiscene_candidate_006__inflation_000mm__direction_068__058mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,58.0,curobo_collision_physx_safe,0.2274550497531891,1.2237802147865295
multiscene_candidate_006__inflation_000mm__direction_068__060mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,60.0,curobo_collision_physx_safe,0.41713565587997437,1.0437965393066406
multiscene_candidate_006__inflation_000mm__direction_073__030mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,30.0,curobo_safe_physx_collision,2.2586509585380554,0.37217140197753906
multiscene_candidate_006__inflation_000mm__direction_073__032mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,32.0,curobo_safe_physx_collision,1.6846507787704468,0.8523464202880859
multiscene_candidate_006__inflation_000mm__direction_073__034mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,34.0,curobo_safe_physx_collision,1.1522918939590454,1.3325735926628113
multiscene_candidate_006__inflation_000mm__direction_073__036mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,36.0,curobo_safe_physx_collision,0.6630867719650269,1.8128007650375366
multiscene_candidate_006__inflation_000mm__direction_073__038mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,38.0,curobo_safe_physx_collision,0.2184361219406128,2.293035387992859
multiscene_candidate_006__inflation_000mm__direction_076__034mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,34.0,curobo_collision_physx_safe,0.10429695248603821,1.1555179953575134
multiscene_candidate_006__inflation_000mm__direction_076__036mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,36.0,curobo_collision_physx_safe,0.4159286618232727,0.8116737008094788
multiscene_candidate_006__inflation_000mm__direction_076__038mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,38.0,curobo_collision_physx_safe,0.7234290242195129,0.4677996039390564
multiscene_candidate_006__inflation_000mm__direction_076__040mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,40.0,curobo_collision_physx_safe,1.0266490280628204,0.12391060590744019
multiscene_candidate_006__inflation_000mm__direction_078__028mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,28.0,curobo_safe_physx_collision,2.601534128189087,0.38719549775123596
multiscene_candidate_006__inflation_000mm__direction_078__030mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,30.0,curobo_safe_physx_collision,2.0647570490837097,0.9307824075222015
multiscene_candidate_006__inflation_000mm__direction_078__032mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,32.0,curobo_safe_physx_collision,1.5321038663387299,1.4743544161319733
multiscene_candidate_006__inflation_000mm__direction_078__034mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,34.0,curobo_safe_physx_collision,1.0036565363407135,2.018023282289505
multiscene_candidate_006__inflation_000mm__direction_078__036mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,36.0,curobo_safe_physx_collision,0.47967955470085144,2.5615915656089783
multiscene_candidate_006__inflation_000mm__direction_080__058mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,58.0,curobo_safe_physx_collision,3.656867891550064,0.1541823148727417
multiscene_candidate_006__inflation_000mm__direction_080__060mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,60.0,curobo_safe_physx_collision,3.278180956840515,0.2826601266860962
multiscene_candidate_006__inflation_000mm__direction_081__024mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,24.0,curobo_safe_physx_collision,0.3409646451473236,0.5930662155151367
multiscene_candidate_006__inflation_000mm__direction_082__058mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,58.0,curobo_collision_physx_safe,0.08477643132209778,0.7743313908576965
multiscene_candidate_006__inflation_000mm__direction_082__060mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,60.0,curobo_collision_physx_safe,0.3099590539932251,0.41553378105163574
multiscene_candidate_006__inflation_000mm__direction_083__028mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,28.0,curobo_safe_physx_collision,2.7572326362133026,0.34847110509872437
multiscene_candidate_006__inflation_000mm__direction_083__030mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,30.0,curobo_safe_physx_collision,2.241000533103943,0.8561350405216217
multiscene_candidate_006__inflation_000mm__direction_083__032mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,32.0,curobo_safe_physx_collision,1.7336085438728333,1.3637207448482513
multiscene_candidate_006__inflation_000mm__direction_083__034mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,34.0,curobo_safe_physx_collision,1.2352168560028076,1.8713697791099548
multiscene_candidate_006__inflation_000mm__direction_083__036mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,36.0,curobo_safe_physx_collision,0.7461793720722198,2.3790188133716583
multiscene_candidate_006__inflation_000mm__direction_083__038mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,38.0,curobo_safe_physx_collision,0.26686862111091614,2.8866343200206757
multiscene_candidate_006__inflation_000mm__direction_084__026mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,26.0,curobo_collision_physx_safe,0.08486956357955933,1.054227352142334
multiscene_candidate_006__inflation_000mm__direction_084__028mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,28.0,curobo_collision_physx_safe,0.6675794720649719,0.536106526851654
multiscene_candidate_006__inflation_000mm__direction_084__030mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,30.0,curobo_collision_physx_safe,1.2273453176021576,0.017978250980377197
multiscene_candidate_006__inflation_000mm__direction_085__038mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,38.0,curobo_safe_physx_collision,3.21824848651886,0.4527159035205841
multiscene_candidate_006__inflation_000mm__direction_085__040mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,40.0,curobo_safe_physx_collision,2.637237310409546,0.9994655847549438
multiscene_candidate_006__inflation_000mm__direction_085__042mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,42.0,curobo_safe_physx_collision,2.130761742591858,1.2937262654304504
multiscene_candidate_006__inflation_000mm__direction_085__044mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,44.0,curobo_safe_physx_collision,1.7013736069202423,1.5879198908805847
multiscene_candidate_006__inflation_000mm__direction_085__046mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,46.0,curobo_safe_physx_collision,1.3511478900909424,1.8821284174919128
multiscene_candidate_006__inflation_000mm__direction_085__048mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,48.0,curobo_safe_physx_collision,1.0818913578987122,2.1763108670711517
multiscene_candidate_006__inflation_000mm__direction_085__050mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,50.0,curobo_safe_physx_collision,0.8950270712375641,2.470538020133972
multiscene_candidate_006__inflation_000mm__direction_085__052mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,52.0,curobo_safe_physx_collision,0.7915087044239044,2.8064511716365814
multiscene_candidate_006__inflation_000mm__direction_085__054mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,54.0,curobo_safe_physx_collision,0.3930330276489258,3.4783072769641876
multiscene_candidate_006__inflation_000mm__direction_086__018mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,18.0,curobo_safe_physx_collision,2.2396259009838104,0.8012689650058746
multiscene_candidate_006__inflation_000mm__direction_086__020mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,20.0,curobo_safe_physx_collision,1.4153942465782166,1.6928315162658691
multiscene_candidate_006__inflation_000mm__direction_086__022mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,22.0,curobo_safe_physx_collision,0.6131790578365326,2.4216845631599426
multiscene_candidate_006__inflation_000mm__direction_087__032mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,32.0,curobo_collision_physx_safe,0.38073211908340454,0.7401183247566223
multiscene_candidate_006__inflation_000mm__direction_087__034mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,34.0,curobo_collision_physx_safe,0.7576346397399902,0.23803859949111938
multiscene_candidate_006__inflation_000mm__direction_088__026mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,26.0,curobo_safe_physx_collision,3.417469561100006,0.0045709311962127686
multiscene_candidate_006__inflation_000mm__direction_088__028mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,28.0,curobo_safe_physx_collision,2.7033276855945587,0.7702000439167023
multiscene_candidate_006__inflation_000mm__direction_088__030mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,30.0,curobo_safe_physx_collision,2.032563090324402,1.4239586889743805
multiscene_candidate_006__inflation_000mm__direction_088__032mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,32.0,curobo_safe_physx_collision,1.4070570468902588,1.916501671075821
multiscene_candidate_006__inflation_000mm__direction_088__034mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,34.0,curobo_safe_physx_collision,0.8286088705062866,2.409089356660843
multiscene_candidate_006__inflation_000mm__direction_088__036mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,36.0,curobo_safe_physx_collision,0.29913708567619324,2.9016099870204926
multiscene_candidate_006__inflation_000mm__direction_090__028mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,28.0,curobo_safe_physx_collision,1.777835190296173,0.22988766431808472
multiscene_candidate_006__inflation_000mm__direction_090__030mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,30.0,curobo_safe_physx_collision,0.998716801404953,0.7324740290641785
multiscene_candidate_006__inflation_000mm__direction_090__032mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,32.0,curobo_safe_physx_collision,0.2588629722595215,1.2350529432296753
multiscene_candidate_006__inflation_000mm__direction_091__018mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,18.0,curobo_safe_physx_collision,2.8253495693206787,0.6682537496089935
multiscene_candidate_006__inflation_000mm__direction_091__020mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,20.0,curobo_safe_physx_collision,1.9774362444877625,1.5450790524482727
multiscene_candidate_006__inflation_000mm__direction_091__022mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,22.0,curobo_safe_physx_collision,1.1301636695861816,2.4218857288360596
multiscene_candidate_006__inflation_000mm__direction_091__024mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,24.0,curobo_safe_physx_collision,0.28357282280921936,3.2987110316753387
multiscene_candidate_006__inflation_000mm__direction_092__020mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,20.0,curobo_collision_physx_safe,0.359904021024704,0.6398409605026245
multiscene_candidate_006__inflation_000mm__direction_093__022mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,22.0,curobo_safe_physx_collision,3.266729414463043,0.1920945942401886
multiscene_candidate_006__inflation_000mm__direction_093__024mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,24.0,curobo_safe_physx_collision,2.4581030011177063,0.9899325668811798
multiscene_candidate_006__inflation_000mm__direction_093__026mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,26.0,curobo_safe_physx_collision,1.719832420349121,1.5693902969360352
multiscene_candidate_006__inflation_000mm__direction_093__028mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,28.0,curobo_safe_physx_collision,1.0551810264587402,2.148933708667755
multiscene_candidate_006__inflation_000mm__direction_093__030mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,30.0,curobo_safe_physx_collision,0.4674941301345825,2.7283988893032074
multiscene_candidate_006__inflation_000mm__direction_094__014mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,14.0,curobo_safe_physx_collision,1.8560774624347687,0.22036582231521606
multiscene_candidate_006__inflation_000mm__direction_094__016mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,16.0,curobo_safe_physx_collision,0.7554367184638977,1.3445690274238586
multiscene_candidate_006__inflation_000mm__direction_096__016mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,16.0,curobo_safe_physx_collision,3.022175282239914,0.12582913041114807
multiscene_candidate_006__inflation_000mm__direction_096__018mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,18.0,curobo_safe_physx_collision,2.1316036581993103,0.9864233434200287
multiscene_candidate_006__inflation_000mm__direction_096__020mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,20.0,curobo_safe_physx_collision,1.2615732848644257,1.8469318747520447
multiscene_candidate_006__inflation_000mm__direction_096__022mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,22.0,curobo_safe_physx_collision,0.41314586997032166,2.70751491189003
multiscene_candidate_006__inflation_000mm__direction_098__018mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,18.0,curobo_safe_physx_collision,2.9064789414405823,0.2492368221282959
multiscene_candidate_006__inflation_000mm__direction_098__020mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,20.0,curobo_safe_physx_collision,2.3261941969394684,1.1170879006385803
multiscene_candidate_006__inflation_000mm__direction_098__022mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,22.0,curobo_safe_physx_collision,1.499917358160019,1.9887425005435944
multiscene_candidate_006__inflation_000mm__direction_098__024mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,24.0,curobo_safe_physx_collision,0.4393383860588074,2.9889829456806183
multiscene_candidate_006__inflation_000mm__direction_099__012mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,12.0,curobo_safe_physx_collision,3.0150488018989563,0.11410191655158997
multiscene_candidate_006__inflation_000mm__direction_099__014mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,14.0,curobo_safe_physx_collision,1.7793625593185425,1.3369694352149963
multiscene_candidate_006__inflation_000mm__direction_099__016mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,16.0,curobo_safe_physx_collision,0.5466639995574951,2.5598108768463135
multiscene_candidate_006__inflation_000mm__direction_101__016mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,16.0,curobo_safe_physx_collision,2.620019018650055,0.5134940147399902
multiscene_candidate_006__inflation_000mm__direction_101__018mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,18.0,curobo_safe_physx_collision,1.8310584127902985,1.422494649887085
multiscene_candidate_006__inflation_000mm__direction_101__020mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,20.0,curobo_safe_physx_collision,1.1026076972484589,2.3314878344535828
multiscene_candidate_006__inflation_000mm__direction_101__022mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,22.0,curobo_safe_physx_collision,0.4376322031021118,3.240421414375305
multiscene_candidate_006__inflation_000mm__direction_102__014mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,14.0,curobo_safe_physx_collision,0.040840357542037964,1.2901946902275085
multiscene_candidate_006__inflation_000mm__direction_103__016mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,16.0,curobo_safe_physx_collision,1.3103410601615906,0.04804879426956177
multiscene_candidate_006__inflation_000mm__direction_103__018mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,18.0,curobo_safe_physx_collision,0.2160891890525818,0.9991899132728577
multiscene_candidate_006__inflation_000mm__direction_104__012mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,12.0,curobo_safe_physx_collision,3.171592950820923,0.11444464325904846
multiscene_candidate_006__inflation_000mm__direction_104__014mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,14.0,curobo_safe_physx_collision,1.911349594593048,1.3373196125030518
multiscene_candidate_006__inflation_000mm__direction_104__016mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,16.0,curobo_safe_physx_collision,0.6526820361614227,2.5602690875530243
multiscene_candidate_006__inflation_000mm__direction_106__014mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,14.0,curobo_safe_physx_collision,2.484560012817383,0.6154961884021759
multiscene_candidate_006__inflation_000mm__direction_106__016mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,16.0,curobo_safe_physx_collision,1.5253722667694092,1.6689039766788483
multiscene_candidate_006__inflation_000mm__direction_106__018mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,18.0,curobo_safe_physx_collision,0.6334073841571808,2.722363919019699
multiscene_candidate_006__inflation_000mm__direction_107__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,2.621512860059738,0.003419816493988037
multiscene_candidate_006__inflation_000mm__direction_107__012mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,12.0,curobo_safe_physx_collision,1.0750778019428253,1.5244483947753906
multiscene_candidate_006__inflation_000mm__direction_108__014mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,14.0,curobo_safe_physx_collision,1.0234974324703217,0.3291890025138855
multiscene_candidate_006__inflation_000mm__direction_109__012mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,12.0,curobo_safe_physx_collision,2.4879612028598785,0.739704817533493
multiscene_candidate_006__inflation_000mm__direction_109__014mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,14.0,curobo_safe_physx_collision,1.1844523251056671,1.9893907010555267
multiscene_candidate_006__inflation_000mm__direction_110__012mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,12.0,curobo_safe_physx_collision,0.11278688907623291,0.9259805083274841
multiscene_candidate_006__inflation_000mm__direction_111__012mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,12.0,curobo_safe_physx_collision,2.21165269613266,0.07651001214981079
multiscene_candidate_006__inflation_000mm__direction_111__014mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,14.0,curobo_safe_physx_collision,0.8882544934749603,1.3494417071342468
multiscene_candidate_006__inflation_000mm__direction_112__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,2.875380218029022,0.5674399435520172
multiscene_candidate_006__inflation_000mm__direction_112__012mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,12.0,curobo_safe_physx_collision,1.35716050863266,2.125535160303116
multiscene_candidate_006__inflation_000mm__direction_113__012mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,12.0,curobo_safe_physx_collision,0.4641339182853699,0.6435737013816833
multiscene_candidate_006__inflation_000mm__direction_114__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,3.15701961517334,0.04387274384498596
multiscene_candidate_006__inflation_000mm__direction_114__012mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,12.0,curobo_safe_physx_collision,1.7372332513332367,1.4043524861335754
multiscene_candidate_006__inflation_000mm__direction_114__014mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,14.0,curobo_safe_physx_collision,0.35877153277397156,2.7647726237773895
multiscene_candidate_006__inflation_000mm__direction_115__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,1.341693103313446,0.7095709443092346
multiscene_candidate_006__inflation_000mm__direction_116__012mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,12.0,curobo_safe_physx_collision,0.9499751031398773,0.9320154786109924
multiscene_candidate_006__inflation_000mm__direction_117__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,2.418719232082367,0.7876679301261902
multiscene_candidate_006__inflation_000mm__direction_117__012mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,12.0,curobo_safe_physx_collision,0.7616281509399414,2.4269558489322662
multiscene_candidate_006__inflation_000mm__direction_118__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,1.023992896080017,0.3981664776802063
multiscene_candidate_006__inflation_000mm__direction_119__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,2.267599105834961,0.4969686269760132
multiscene_candidate_006__inflation_000mm__direction_119__012mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,12.0,curobo_safe_physx_collision,0.6368085741996765,2.108633518218994
multiscene_candidate_006__inflation_000mm__direction_120__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,1.3308413326740265,1.6588494181632996
multiscene_candidate_006__inflation_000mm__direction_121__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,1.6481801867485046,0.6078705191612244
multiscene_candidate_006__inflation_000mm__direction_122__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,1.6924664378166199,1.536339521408081
multiscene_candidate_006__inflation_000mm__direction_123__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,0.535380095243454,1.532815396785736
multiscene_candidate_006__inflation_000mm__direction_124__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,1.3291537761688232,1.2248679995536804
multiscene_candidate_006__inflation_000mm__direction_125__008mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,8.0,curobo_safe_physx_collision,3.070380538702011,0.09372085332870483
multiscene_candidate_006__inflation_000mm__direction_125__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,1.1484883725643158,2.0769014954566956
multiscene_candidate_006__inflation_000mm__direction_126__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,0.7124282419681549,1.733243465423584
multiscene_candidate_006__inflation_000mm__direction_127__008mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,8.0,curobo_safe_physx_collision,2.82171368598938,0.11313706636428833
multiscene_candidate_006__inflation_000mm__direction_127__010mm,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,10.0,curobo_safe_physx_collision,0.8400604128837585,2.0888298749923706
multiscene_candidate_006__inflation_005mm__direction_073__050mm,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,50.0,curobo_safe_physx_collision,3.3520422875881195,0.36045536398887634
multiscene_candidate_006__inflation_005mm__direction_073__052mm,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,52.0,curobo_safe_physx_collision,2.6771798729896545,0.8474662899971008
multiscene_candidate_006__inflation_005mm__direction_073__054mm,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,54.0,curobo_safe_physx_collision,2.0406097173690796,1.33441761136055
multiscene_candidate_006__inflation_005mm__direction_073__056mm,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,56.0,curobo_safe_physx_collision,1.4437809586524963,1.821424812078476
multiscene_candidate_006__inflation_005mm__direction_073__058mm,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,58.0,curobo_safe_physx_collision,0.8883029222488403,2.308409661054611
