condition_id,scene_id,direction_id,physx_collision_to_safe,curobo_collision_to_safe
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_100,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_101,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_102,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_103,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_104,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_105,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_106,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_107,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_108,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_109,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_110,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_111,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_112,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_113,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_114,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_115,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_116,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_117,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_118,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_119,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_120,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_121,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_122,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_123,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_124,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_125,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_126,False,False
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,direction_127,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_000,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_001,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_002,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_003,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_004,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_005,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_006,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_007,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_008,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_009,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_010,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_011,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_012,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_013,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_014,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_015,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_016,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_017,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_018,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_019,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_020,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_021,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_022,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_023,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_024,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_025,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_026,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_027,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_028,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_029,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_030,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_031,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_032,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_033,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_034,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_035,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_036,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_037,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_038,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_039,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_040,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_041,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_042,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_043,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_044,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_045,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_046,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_047,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_048,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_049,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_050,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_051,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_052,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_053,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_054,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_055,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_056,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_057,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_058,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_059,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_060,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_061,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_062,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_063,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_064,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_065,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_066,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_067,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_068,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_069,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_070,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_071,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_072,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_073,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_074,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_075,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_076,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_077,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_078,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_079,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_080,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_081,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_082,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_083,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_084,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_085,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_086,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_087,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_088,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_089,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_090,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_091,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_092,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_093,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_094,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_095,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_096,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_097,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_098,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_099,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_100,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_101,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_102,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_103,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_104,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_105,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_106,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_107,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_108,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_109,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_110,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_111,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_112,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_113,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_114,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_115,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_116,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_117,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_118,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_119,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_120,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_121,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_122,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_123,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_124,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_125,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_126,False,False
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,direction_127,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_000,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_001,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_002,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_003,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_004,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_005,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_006,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_007,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_008,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_009,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_010,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_011,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_012,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_013,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_014,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_015,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_016,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_017,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_018,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_019,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_020,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_021,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_022,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_023,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_024,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_025,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_026,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_027,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_028,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_029,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_030,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_031,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_032,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_033,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_034,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_035,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_036,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_037,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_038,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_039,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_040,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_041,True,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_042,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_043,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_044,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_045,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_046,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_047,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_048,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_049,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_050,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_051,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_052,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_053,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_054,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_055,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_056,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_057,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_058,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_059,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_060,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_061,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_062,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_063,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_064,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_065,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_066,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_067,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_068,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_069,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_070,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_071,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_072,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_073,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_074,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_075,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_076,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_077,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_078,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_079,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_080,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_081,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_082,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_083,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_084,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_085,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_086,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_087,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_088,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_089,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_090,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_091,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_092,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_093,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_094,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_095,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_096,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_097,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_098,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_099,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_100,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_101,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_102,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_103,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_104,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_105,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_106,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_107,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_108,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_109,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_110,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_111,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_112,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_113,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_114,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_115,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_116,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_117,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_118,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_119,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_120,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_121,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_122,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_123,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_124,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_125,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_126,False,False
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,direction_127,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_000,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_001,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_002,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_003,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_004,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_005,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_006,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_007,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_008,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_009,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_010,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_011,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_012,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_013,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_014,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_015,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_016,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_017,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_018,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_019,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_020,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_021,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_022,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_023,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_024,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_025,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_026,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_027,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_028,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_029,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_030,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_031,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_032,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_033,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_034,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_035,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_036,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_037,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_038,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_039,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_040,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_041,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_042,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_043,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_044,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_045,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_046,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_047,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_048,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_049,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_050,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_051,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_052,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_053,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_054,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_055,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_056,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_057,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_058,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_059,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_060,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_061,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_062,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_063,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_064,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_065,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_066,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_067,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_068,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_069,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_070,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_071,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_072,False,False
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,direction_073,False,False
