condition_id,scene_id,inflation_mm,direction_id,curobo_first_sampled_collision_mm,physx_first_sampled_collision_mm,delta_physx_minus_curobo_mm,boundary_status
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,direction_117,,,,both_right_censored
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,direction_118,,,,both_right_censored
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,direction_119,,,,both_right_censored
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,direction_120,,,,both_right_censored
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,direction_121,,,,both_right_censored
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,direction_122,,,,both_right_censored
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,direction_123,,,,both_right_censored
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,direction_124,,,,both_right_censored
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,direction_125,,,,both_right_censored
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,direction_126,,,,both_right_censored
multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,direction_127,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_000,12.0,10.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_001,12.0,10.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_002,12.0,10.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_003,12.0,12.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_004,12.0,10.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_005,14.0,12.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_006,12.0,12.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_007,12.0,12.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_008,14.0,14.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_009,12.0,12.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_010,14.0,14.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_011,14.0,14.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_012,14.0,12.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_013,16.0,16.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_014,14.0,12.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_015,14.0,12.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_016,18.0,16.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_017,14.0,12.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_018,18.0,16.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_019,16.0,14.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_020,16.0,14.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_021,22.0,18.0,-4.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_022,14.0,14.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_023,18.0,16.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_024,20.0,20.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_025,14.0,14.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_026,26.0,22.0,-4.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_027,18.0,16.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_028,18.0,18.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_029,28.0,26.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_030,16.0,14.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_031,26.0,24.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_032,24.0,22.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_033,18.0,16.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_034,38.0,34.0,-4.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_035,18.0,18.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_036,24.0,22.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_037,36.0,34.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_038,20.0,18.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_039,46.0,40.0,-6.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_040,28.0,26.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_041,24.0,22.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_042,,56.0,,physx_only_observed
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_043,22.0,22.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_044,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_045,52.0,44.0,-8.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_046,24.0,22.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_047,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_048,32.0,30.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_049,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_050,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_051,28.0,26.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_052,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_053,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_054,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_055,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_056,38.0,36.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_057,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_058,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_059,40.0,38.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_060,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_061,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_062,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_063,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_064,,52.0,,physx_only_observed
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_065,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_066,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_067,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_068,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_069,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_070,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_071,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_072,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_073,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_074,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_075,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_076,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_077,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_078,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_079,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_080,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_081,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_082,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_083,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_084,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_085,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_086,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_087,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_088,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_089,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_090,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_091,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_092,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_093,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_094,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_095,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_096,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_097,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_098,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_099,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_100,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_101,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_102,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_103,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_104,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_105,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_106,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_107,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_108,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_109,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_110,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_111,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_112,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_113,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_114,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_115,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_116,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_117,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_118,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_119,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_120,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_121,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_122,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_123,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_124,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_125,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_126,,,,both_right_censored
multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,direction_127,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_000,18.0,18.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_001,18.0,16.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_002,18.0,18.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_003,20.0,20.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_004,18.0,16.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_005,22.0,20.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_006,18.0,18.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_007,20.0,18.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_008,24.0,22.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_009,18.0,18.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_010,24.0,22.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_011,24.0,22.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_012,18.0,18.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_013,28.0,26.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_014,22.0,20.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_015,22.0,22.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_016,28.0,26.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_017,18.0,18.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_018,30.0,28.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_019,24.0,24.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_020,22.0,20.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_021,36.0,34.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_022,22.0,20.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_023,32.0,28.0,-4.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_024,32.0,32.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_025,22.0,20.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_026,44.0,42.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_027,26.0,26.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_028,28.0,26.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_029,48.0,46.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_030,24.0,22.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_031,44.0,42.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_032,40.0,38.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_033,26.0,24.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_034,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_035,30.0,26.0,-4.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_036,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_037,,60.0,,physx_only_observed
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_038,26.0,24.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_039,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_040,44.0,40.0,-4.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_041,,38.0,,physx_only_observed
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_042,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_043,32.0,28.0,-4.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_044,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_045,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_046,32.0,30.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_047,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_048,44.0,42.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_049,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_050,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_051,34.0,32.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_052,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_053,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_054,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_055,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_056,46.0,44.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_057,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_058,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_059,44.0,42.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_060,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_061,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_062,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_063,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_064,,52.0,,physx_only_observed
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_065,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_066,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_067,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_068,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_069,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_070,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_071,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_072,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_073,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_074,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_075,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_076,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_077,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_078,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_079,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_080,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_081,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_082,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_083,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_084,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_085,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_086,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_087,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_088,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_089,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_090,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_091,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_092,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_093,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_094,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_095,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_096,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_097,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_098,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_099,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_100,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_101,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_102,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_103,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_104,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_105,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_106,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_107,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_108,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_109,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_110,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_111,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_112,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_113,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_114,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_115,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_116,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_117,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_118,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_119,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_120,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_121,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_122,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_123,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_124,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_125,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_126,,,,both_right_censored
multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,direction_127,,,,both_right_censored
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,direction_000,28.0,26.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,direction_001,24.0,24.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,direction_002,26.0,26.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,direction_003,28.0,28.0,0.0,exact_sampled_agreement
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,direction_004,24.0,22.0,-2.0,physx_earlier
multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,direction_005,30.0,30.0,0.0,exact_sampled_agreement
