attempt_id,round_id,execution_position,condition_id,scene_id,inflation_mm,planning_success,trajectory_shape,trajectory_finite,maximum_absolute_joint_difference_rad,mean_absolute_joint_difference_rad,trajectory_length_rad,frozen_trajectory_length_rad,trajectory_length_difference_rad,exact_frozen_trajectory_match,tolerance_frozen_trajectory_match_1e_7_rad
round_19__position_13__multiscene_candidate_006__inflation_015mm,19,373,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True
round_19__position_14__multiscene_candidate_006__inflation_020mm,19,374,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True
round_19__position_15__formal_baseline_v1__inflation_000mm,19,375,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True
round_19__position_16__formal_baseline_v1__inflation_005mm,19,376,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True
round_19__position_17__formal_baseline_v1__inflation_010mm,19,377,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True
round_19__position_18__formal_baseline_v1__inflation_015mm,19,378,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True
round_19__position_19__formal_baseline_v1__inflation_020mm,19,379,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True
round_19__position_20__multiscene_candidate_001__inflation_000mm,19,380,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True
round_20__position_01__multiscene_candidate_005__inflation_015mm,20,381,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True
round_20__position_02__multiscene_candidate_005__inflation_020mm,20,382,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True
round_20__position_03__multiscene_candidate_006__inflation_000mm,20,383,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True
round_20__position_04__multiscene_candidate_006__inflation_005mm,20,384,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True
round_20__position_05__multiscene_candidate_006__inflation_010mm,20,385,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True
round_20__position_06__multiscene_candidate_006__inflation_015mm,20,386,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True
round_20__position_07__multiscene_candidate_006__inflation_020mm,20,387,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True
round_20__position_08__formal_baseline_v1__inflation_000mm,20,388,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True
round_20__position_09__formal_baseline_v1__inflation_005mm,20,389,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True
round_20__position_10__formal_baseline_v1__inflation_010mm,20,390,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True
round_20__position_11__formal_baseline_v1__inflation_015mm,20,391,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True
round_20__position_12__formal_baseline_v1__inflation_020mm,20,392,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True
round_20__position_13__multiscene_candidate_001__inflation_000mm,20,393,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True
round_20__position_14__multiscene_candidate_001__inflation_005mm,20,394,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True
round_20__position_15__multiscene_candidate_001__inflation_010mm,20,395,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True
round_20__position_16__multiscene_candidate_001__inflation_015mm,20,396,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True
round_20__position_17__multiscene_candidate_001__inflation_020mm,20,397,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True
round_20__position_18__multiscene_candidate_005__inflation_000mm,20,398,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True
round_20__position_19__multiscene_candidate_005__inflation_005mm,20,399,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True
round_20__position_20__multiscene_candidate_005__inflation_010mm,20,400,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True
round_21__position_01__formal_baseline_v1__inflation_000mm,21,401,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True
round_21__position_02__formal_baseline_v1__inflation_005mm,21,402,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True
round_21__position_03__formal_baseline_v1__inflation_010mm,21,403,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True
round_21__position_04__formal_baseline_v1__inflation_015mm,21,404,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True
round_21__position_05__formal_baseline_v1__inflation_020mm,21,405,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True
round_21__position_06__multiscene_candidate_001__inflation_000mm,21,406,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True
round_21__position_07__multiscene_candidate_001__inflation_005mm,21,407,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True
round_21__position_08__multiscene_candidate_001__inflation_010mm,21,408,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True
round_21__position_09__multiscene_candidate_001__inflation_015mm,21,409,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True
round_21__position_10__multiscene_candidate_001__inflation_020mm,21,410,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True
round_21__position_11__multiscene_candidate_005__inflation_000mm,21,411,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True
round_21__position_12__multiscene_candidate_005__inflation_005mm,21,412,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True
round_21__position_13__multiscene_candidate_005__inflation_010mm,21,413,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True
round_21__position_14__multiscene_candidate_005__inflation_015mm,21,414,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True
round_21__position_15__multiscene_candidate_005__inflation_020mm,21,415,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True
round_21__position_16__multiscene_candidate_006__inflation_000mm,21,416,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True
round_21__position_17__multiscene_candidate_006__inflation_005mm,21,417,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True
round_21__position_18__multiscene_candidate_006__inflation_010mm,21,418,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True
round_21__position_19__multiscene_candidate_006__inflation_015mm,21,419,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True
round_21__position_20__multiscene_candidate_006__inflation_020mm,21,420,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True
round_22__position_01__multiscene_candidate_001__inflation_010mm,22,421,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True
round_22__position_02__multiscene_candidate_001__inflation_015mm,22,422,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True
round_22__position_03__multiscene_candidate_001__inflation_020mm,22,423,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True
round_22__position_04__multiscene_candidate_005__inflation_000mm,22,424,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True
round_22__position_05__multiscene_candidate_005__inflation_005mm,22,425,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True
round_22__position_06__multiscene_candidate_005__inflation_010mm,22,426,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True
round_22__position_07__multiscene_candidate_005__inflation_015mm,22,427,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True
round_22__position_08__multiscene_candidate_005__inflation_020mm,22,428,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True
round_22__position_09__multiscene_candidate_006__inflation_000mm,22,429,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True
round_22__position_10__multiscene_candidate_006__inflation_005mm,22,430,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True
round_22__position_11__multiscene_candidate_006__inflation_010mm,22,431,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True
round_22__position_12__multiscene_candidate_006__inflation_015mm,22,432,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True
round_22__position_13__multiscene_candidate_006__inflation_020mm,22,433,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True
round_22__position_14__formal_baseline_v1__inflation_000mm,22,434,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True
round_22__position_15__formal_baseline_v1__inflation_005mm,22,435,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True
round_22__position_16__formal_baseline_v1__inflation_010mm,22,436,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True
round_22__position_17__formal_baseline_v1__inflation_015mm,22,437,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True
round_22__position_18__formal_baseline_v1__inflation_020mm,22,438,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True
round_22__position_19__multiscene_candidate_001__inflation_000mm,22,439,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True
round_22__position_20__multiscene_candidate_001__inflation_005mm,22,440,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True
round_23__position_01__multiscene_candidate_005__inflation_020mm,23,441,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True
round_23__position_02__multiscene_candidate_006__inflation_000mm,23,442,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True
round_23__position_03__multiscene_candidate_006__inflation_005mm,23,443,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True
round_23__position_04__multiscene_candidate_006__inflation_010mm,23,444,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True
round_23__position_05__multiscene_candidate_006__inflation_015mm,23,445,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True
round_23__position_06__multiscene_candidate_006__inflation_020mm,23,446,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True
round_23__position_07__formal_baseline_v1__inflation_000mm,23,447,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True
round_23__position_08__formal_baseline_v1__inflation_005mm,23,448,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True
round_23__position_09__formal_baseline_v1__inflation_010mm,23,449,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True
round_23__position_10__formal_baseline_v1__inflation_015mm,23,450,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True
round_23__position_11__formal_baseline_v1__inflation_020mm,23,451,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True
round_23__position_12__multiscene_candidate_001__inflation_000mm,23,452,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True
round_23__position_13__multiscene_candidate_001__inflation_005mm,23,453,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True
round_23__position_14__multiscene_candidate_001__inflation_010mm,23,454,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True
round_23__position_15__multiscene_candidate_001__inflation_015mm,23,455,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True
round_23__position_16__multiscene_candidate_001__inflation_020mm,23,456,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True
round_23__position_17__multiscene_candidate_005__inflation_000mm,23,457,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True
round_23__position_18__multiscene_candidate_005__inflation_005mm,23,458,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True
round_23__position_19__multiscene_candidate_005__inflation_010mm,23,459,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True
round_23__position_20__multiscene_candidate_005__inflation_015mm,23,460,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True
round_24__position_01__formal_baseline_v1__inflation_005mm,24,461,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True
round_24__position_02__formal_baseline_v1__inflation_010mm,24,462,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True
round_24__position_03__formal_baseline_v1__inflation_015mm,24,463,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True
round_24__position_04__formal_baseline_v1__inflation_020mm,24,464,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True
round_24__position_05__multiscene_candidate_001__inflation_000mm,24,465,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True
round_24__position_06__multiscene_candidate_001__inflation_005mm,24,466,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True
round_24__position_07__multiscene_candidate_001__inflation_010mm,24,467,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True
round_24__position_08__multiscene_candidate_001__inflation_015mm,24,468,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True
round_24__position_09__multiscene_candidate_001__inflation_020mm,24,469,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True
round_24__position_10__multiscene_candidate_005__inflation_000mm,24,470,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True
round_24__position_11__multiscene_candidate_005__inflation_005mm,24,471,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True
round_24__position_12__multiscene_candidate_005__inflation_010mm,24,472,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True
round_24__position_13__multiscene_candidate_005__inflation_015mm,24,473,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True
round_24__position_14__multiscene_candidate_005__inflation_020mm,24,474,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True
round_24__position_15__multiscene_candidate_006__inflation_000mm,24,475,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True
round_24__position_16__multiscene_candidate_006__inflation_005mm,24,476,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True
round_24__position_17__multiscene_candidate_006__inflation_010mm,24,477,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True
round_24__position_18__multiscene_candidate_006__inflation_015mm,24,478,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True
round_24__position_19__multiscene_candidate_006__inflation_020mm,24,479,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True
round_24__position_20__formal_baseline_v1__inflation_000mm,24,480,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True
round_25__position_01__multiscene_candidate_001__inflation_015mm,25,481,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True
round_25__position_02__multiscene_candidate_001__inflation_020mm,25,482,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True
round_25__position_03__multiscene_candidate_005__inflation_000mm,25,483,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True
round_25__position_04__multiscene_candidate_005__inflation_005mm,25,484,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True
round_25__position_05__multiscene_candidate_005__inflation_010mm,25,485,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True
round_25__position_06__multiscene_candidate_005__inflation_015mm,25,486,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True
round_25__position_07__multiscene_candidate_005__inflation_020mm,25,487,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True
round_25__position_08__multiscene_candidate_006__inflation_000mm,25,488,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True
round_25__position_09__multiscene_candidate_006__inflation_005mm,25,489,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True
round_25__position_10__multiscene_candidate_006__inflation_010mm,25,490,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True
round_25__position_11__multiscene_candidate_006__inflation_015mm,25,491,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True
round_25__position_12__multiscene_candidate_006__inflation_020mm,25,492,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True
round_25__position_13__formal_baseline_v1__inflation_000mm,25,493,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True
round_25__position_14__formal_baseline_v1__inflation_005mm,25,494,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True
round_25__position_15__formal_baseline_v1__inflation_010mm,25,495,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True
round_25__position_16__formal_baseline_v1__inflation_015mm,25,496,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True
round_25__position_17__formal_baseline_v1__inflation_020mm,25,497,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True
round_25__position_18__multiscene_candidate_001__inflation_000mm,25,498,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True
round_25__position_19__multiscene_candidate_001__inflation_005mm,25,499,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True
round_25__position_20__multiscene_candidate_001__inflation_010mm,25,500,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True
round_26__position_01__multiscene_candidate_006__inflation_000mm,26,501,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True
